date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:06:33	12164/12164	---M--	200	added ('OK')	image/webp	etag:%224d83416c0bf851e603f68e50c1737bfa%22	https://jsoneditoronline.org/_astro/Smart-JSON-Formatting.C8nt-sAG_ZvAcOd.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/Smart-JSON-Formatting.C8nt-sAG_ZvAcOd.webp	(from https://jsoneditoronline.org/indepth/)
03:06:33	45350/45350	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:31%20GMT	https://jsoneditoronline.org/indepth/beautify/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/beautify/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:33	1824/1824	---M--	200	added ('OK')	image/webp	etag:%22f6897972c95f88ae466ab9aae2a0bd6e%22	https://jsoneditoronline.org/_astro/seagull.DcRz2uTH_23lyEO.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/seagull.DcRz2uTH_23lyEO.webp	(from https://jsoneditoronline.org/indepth/)
03:06:33	47957/47957	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:32%20GMT	https://jsoneditoronline.org/indepth/compare/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/compare/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:34	27840/27840	---M--	200	added ('OK')	image/webp	etag:%227c290c633170c3ee568f5fd643bf54a0%22	https://jsoneditoronline.org/_astro/river-rafting-960158_960_720.Y6ZkTmZW_ZeKjDh.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/river-rafting-960158_960_720.Y6ZkTmZW_ZeKjDh.webp	(from https://jsoneditoronline.org/indepth/)
03:06:34	39834/39834	---M--	200	added ('OK')	image/webp	etag:%2225d458c27ec0e78c914754ec7dc56102%22	https://jsoneditoronline.org/_astro/json-alternatives-for-data.DpcwHFJi_Znp1RA.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-alternatives-for-data.DpcwHFJi_Znp1RA.webp	(from https://jsoneditoronline.org/indepth/)
03:06:34	35966/35966	---M--	200	added ('OK')	image/webp	etag:%22ced87f6139630aacbe3a600a6e39b063%22	https://jsoneditoronline.org/_astro/json-alternatives-for-configuration-files.CWUWYgqX_20iRT8.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-alternatives-for-configuration-files.CWUWYgqX_20iRT8.webp	(from https://jsoneditoronline.org/indepth/)
03:06:34	44606/44606	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:33%20GMT	https://jsoneditoronline.org/indepth/convert/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/convert/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:34	11520/11520	---M--	200	added ('OK')	image/webp	etag:%2229feb7963113f8f77d103327214861c2%22	https://jsoneditoronline.org/_astro/filter-coffee-3767936_1280.CyhI9r4h_nJHyG.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/filter-coffee-3767936_1280.CyhI9r4h_nJHyG.webp	(from https://jsoneditoronline.org/indepth/)
03:06:35	44664/44664	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:33%20GMT	https://jsoneditoronline.org/indepth/data-fetching/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/data-fetching/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:35	16338/16338	---M--	200	added ('OK')	image/webp	etag:%220a5f9203ce94055503ce09807ee168b1%22	https://jsoneditoronline.org/_astro/weight-scales-2367035-scaled.GI3EjWE__Zw5TXF.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/weight-scales-2367035-scaled.GI3EjWE__Zw5TXF.webp	(from https://jsoneditoronline.org/indepth/)
03:06:35	6372/6372	---M--	200	added ('OK')	image/webp	etag:%223d1ef1bf1cbfefee4540e24b0fb179ac%22	https://jsoneditoronline.org/_astro/json-data.DmifrcvR_Z1xm4IB.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-data.DmifrcvR_Z1xm4IB.webp	(from https://jsoneditoronline.org/indepth/)
03:06:35	44644/44644	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:34%20GMT	https://jsoneditoronline.org/indepth/datasets/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/datasets/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:36	21226/21226	---M--	200	added ('OK')	image/webp	etag:%22eaa39f4c541a0448fa0912dad051db96%22	https://jsoneditoronline.org/_astro/abstract-1392404_1280.HGfrnsoV_Z4hoE1.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/abstract-1392404_1280.HGfrnsoV_Z4hoE1.webp	(from https://jsoneditoronline.org/indepth/)
03:06:36	25788/25788	---M--	200	added ('OK')	image/webp	etag:%22340593e8db49f96ebc224c47f1d5e530%22	https://jsoneditoronline.org/_astro/keys.DLv4HJN1_Z1yY96T.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/keys.DLv4HJN1_Z1yY96T.webp	(from https://jsoneditoronline.org/indepth/)
03:06:36	5530/5530	---M--	200	added ('OK')	image/webp	etag:%224f803b833caf9e30497e81bb55849c93%22	https://jsoneditoronline.org/_astro/verified.CPwRnRif_121fHH.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/verified.CPwRnRif_121fHH.webp	(from https://jsoneditoronline.org/indepth/)
03:06:36	46028/46028	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:34%20GMT	https://jsoneditoronline.org/indepth/other/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/other/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:37	5220/5220	---M--	200	added ('OK')	image/webp	etag:%22e17529a2ec88ad7528ce168f53baf76a%22	https://jsoneditoronline.org/_astro/pexels-julia-larson-6456264-scaled.CJ02ZlxC_Dn4Eb.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/pexels-julia-larson-6456264-scaled.CJ02ZlxC_Dn4Eb.webp	(from https://jsoneditoronline.org/indepth/)
03:06:37	50344/50344	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:35%20GMT	https://jsoneditoronline.org/indepth/parse/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/parse/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:37	3492/3492	---M--	200	added ('OK')	image/webp	etag:%22cbd18664647dc77d22fbff170ee892ad%22	https://jsoneditoronline.org/_astro/light-bulbs-1125016_1920.Bx-OyHIj_Z1U4ypR.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/light-bulbs-1125016_1920.Bx-OyHIj_Z1U4ypR.webp	(from https://jsoneditoronline.org/indepth/)
03:06:37	47021/47021	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:35%20GMT	https://jsoneditoronline.org/indepth/query/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/query/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:37	14218/14218	---M--	200	added ('OK')	image/webp	etag:%227a3c5b7d2f539622b906834ed4e17b07%22	https://jsoneditoronline.org/_astro/ian-taylor-FJSospSHP74-unsplash-scaled.Ccug5TlV_1CfMe6.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/ian-taylor-FJSospSHP74-unsplash-scaled.Ccug5TlV_1CfMe6.webp	(from https://jsoneditoronline.org/indepth/)
03:06:38	24156/24156	---M--	200	added ('OK')	image/webp	etag:%2252664c9402826f0d4c411dcacd663549%22	https://jsoneditoronline.org/_astro/pexels-pixabay-164686-scaled.Bh4g5Z-4_19zE6D.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/pexels-pixabay-164686-scaled.Bh4g5Z-4_19zE6D.webp	(from https://jsoneditoronline.org/indepth/)
03:06:38	12094/12094	---M--	200	added ('OK')	image/webp	etag:%224bb86e10fe47df74ae9ccb907d4a797a%22	https://jsoneditoronline.org/_astro/butterfly-169924_1920.D6T6YvdG_ZbULQi.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/butterfly-169924_1920.D6T6YvdG_ZbULQi.webp	(from https://jsoneditoronline.org/indepth/)
03:06:38	45495/45495	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:36%20GMT	https://jsoneditoronline.org/indepth/specification/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/specification/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:38	8448/8448	---M--	200	added ('OK')	image/webp	etag:%2262c5ef89dec8ca32886933fcc3d18a7d%22	https://jsoneditoronline.org/_astro/letter-box-460515_1920.D3lHDkeP_Z2aXQJK.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/letter-box-460515_1920.D3lHDkeP_Z2aXQJK.webp	(from https://jsoneditoronline.org/indepth/)
03:06:38	7722/7722	---M--	200	added ('OK')	image/webp	etag:%22034b0efe93560e85bb4d51f51f58467d%22	https://jsoneditoronline.org/_astro/apple-and-pear-1914353-scaled.W8puc53b_2lSVl9.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/apple-and-pear-1914353-scaled.W8puc53b_2lSVl9.webp	(from https://jsoneditoronline.org/indepth/)
03:06:39	44591/44591	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:37%20GMT	https://jsoneditoronline.org/indepth/tools/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/tools/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:39	11098/11098	---M--	200	added ('OK')	image/webp	etag:%22968282febdb178cc42087e90a4a51574%22	https://jsoneditoronline.org/_astro/json-to-typescript.BPWgGXhA_Z2huvcX.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-to-typescript.BPWgGXhA_Z2huvcX.webp	(from https://jsoneditoronline.org/indepth/)
03:06:39	21692/21692	---M--	200	added ('OK')	image/webp	etag:%220e656cc13c20af4792404e5ce1991588%22	https://jsoneditoronline.org/_astro/json-comments.DjEXgSkF_Zy4E4w.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-comments.DjEXgSkF_Zy4E4w.webp	(from https://jsoneditoronline.org/indepth/)
03:06:39	9680/9680	---M--	200	added ('OK')	image/webp	etag:%221a531c6b81c7ab485446ecbd8647415c%22	https://jsoneditoronline.org/_astro/json-parse.D1IMJkDT_ZQybOO.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-parse.D1IMJkDT_ZQybOO.webp	(from https://jsoneditoronline.org/indepth/)
03:06:39	45399/45399	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:38%20GMT	https://jsoneditoronline.org/indepth/validate/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/validate/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:40	12032/12032	---M--	200	added ('OK')	image/webp	etag:%227ef2cd926ab4bc67c2702660baeacfa2%22	https://jsoneditoronline.org/_astro/fix-json.Zmluw34G_ikxN6.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/fix-json.Zmluw34G_ikxN6.webp	(from https://jsoneditoronline.org/indepth/)
03:06:40	61429/61429	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:38%20GMT	https://jsoneditoronline.org/indepth/specification/tabular-json/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/specification/tabular-json/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:40	43062/43062	---M--	200	added ('OK')	image/webp	etag:%2235101ee4003d8f04589c821dde10cca9%22	https://jsoneditoronline.org/_astro/json-date-format.nqqGlj3R_Z1SQJMY.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-date-format.nqqGlj3R_Z1SQJMY.webp	(from https://jsoneditoronline.org/indepth/)
03:06:40	37410/37410	---M--	200	added ('OK')	image/webp	etag:%22a4fa8ab952627e96a720e3fe2c1661cf%22	https://jsoneditoronline.org/_astro/json-tools.eDiere4a_Z1RI0MM.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/json-tools.eDiere4a_Z1RI0MM.webp	(from https://jsoneditoronline.org/indepth/)
03:06:41	6674/6674	---M--	200	added ('OK')	image/webp	etag:%229b596a7d39288e9a836a44c19ccacb31%22	https://jsoneditoronline.org/_astro/parseyourjson.BYQfqxKx_Zhf7dD.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/parseyourjson.BYQfqxKx_Zhf7dD.webp	(from https://jsoneditoronline.org/indepth/)
03:06:41	52271/52271	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:39%20GMT	https://jsoneditoronline.org/indepth/other/ad-free-experience/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/other/ad-free-experience/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:41	22346/22346	---M--	200	added ('OK')	image/webp	etag:%22e6b7c55559efda9f6041ade88c5e24d4%22	https://jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy_Z19KPXO.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy_Z19KPXO.webp	(from https://jsoneditoronline.org/indepth/)
03:06:41	18044/18044	---M--	200	added ('OK')	image/webp	etag:%22fdfcbe223e777574d2e1efaa64b7a32e%22	https://jsoneditoronline.org/_astro/ndbe1w2l.OWv7gwz2_1c9PU.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/ndbe1w2l.OWv7gwz2_1c9PU.webp	(from https://jsoneditoronline.org/indepth/)
03:06:42	79117/79117	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:40%20GMT	https://jsoneditoronline.org/indepth/parse/streaming-parser/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/parse/streaming-parser/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:42	116774/116774	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:40%20GMT	https://jsoneditoronline.org/feedback/t	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/feedback/t.html	(from https://jsoneditoronline.org/feedback/)
03:06:42	75072/75072	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:40%20GMT	https://jsoneditoronline.org/indepth/compare/json-alternatives-for-data/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/compare/json-alternatives-for-data/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:42	74714/74714	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:40%20GMT	https://jsoneditoronline.org/indepth/compare/json-alternatives-for-configuration-files/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/compare/json-alternatives-for-configuration-files/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:42	33697/33697	---M--	200	added ('OK')	image/jpeg	etag:%22329090dfbb7749681a33a373205f9be8%22	https://jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy.jpg	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy.jpg	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:42	22346/22346	---M--	200	added ('OK')	image/webp	etag:%22e6b7c55559efda9f6041ade88c5e24d4%22	https://jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy_1zsrhR.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/Json-Beautify.CPyCeYMy_1zsrhR.webp	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:42	116774/116774	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:41%20GMT	https://jsoneditoronline.org/indepth/beautify/beautify-json/t	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/beautify/beautify-json/t.html	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:43	7752/7752	---M--	200	added ('OK')	image/png	etag:%2251bb0086ed32b99f614b54752e10c255%22	https://jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_tree_mode.CmLyfRqQ_Z1poNoV.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_tree_mode.CmLyfRqQ_Z1poNoV.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:43	79635/79635	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:41%20GMT	https://jsoneditoronline.org/indepth/query/10-best-json-query-languages/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/query/10-best-json-query-languages/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:43	6598/6598	---M--	200	added ('OK')	image/png	etag:%22653026aca7aca42647b06f5326daae75%22	https://jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_code_mode.BaOxCTE5_2e1oyc.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_code_mode.BaOxCTE5_2e1oyc.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:43	73718/73718	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:42%20GMT	https://jsoneditoronline.org/indepth/compare/json-vs-csv/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/compare/json-vs-csv/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:43	11258/11258	---M--	200	added ('OK')	image/png	etag:%22b3b9608c1477a95dd6b6afcdcd9def26%22	https://jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_copy_formatted.CSgHsu51_Z17hB4a.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_copy_formatted.CSgHsu51_Z17hB4a.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:44	7166/7166	---M--	200	added ('OK')	image/png	etag:%229b20f6b2fe8b1e683b0c4e5a088b5818%22	https://jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_save_to_disk.3giR0GZC_Z5PYPC.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_save_to_disk.3giR0GZC_Z5PYPC.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:44	164560/164560	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:42%20GMT	https://jsoneditoronline.org/indepth/datasets/json-file-example/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/datasets/json-file-example/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:44	14687/14687	---M--	200	added ('OK')	image/png	etag:%22fd2adc8e919836b3dd06aa2380383e1b%22	https://jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_menu_indentation.Mdd5esnw_ZvQwYq.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_jsoneditoronline_menu_indentation.Mdd5esnw_ZvQwYq.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:44	19308/19308	---M--	200	added ('OK')	image/png	etag:%2214152c4f5a2b8c0ea12ee99d647fda8f%22	https://jsoneditoronline.org/_astro/beautify_using_vs_code.ImFK0P_a_Z1WtlT6.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_vs_code.ImFK0P_a_Z1WtlT6.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:45	23679/23679	---M--	200	added ('OK')	image/png	etag:%2240b6103e227e9e086ea725e6cdf18658%22	https://jsoneditoronline.org/_astro/beautify_using_webstorm.ChlC1j1T_1YFKYV.png	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/beautify_using_webstorm.ChlC1j1T_1YFKYV.png	(from https://jsoneditoronline.org/indepth/beautify/beautify-json/)
03:06:45	91130/91130	---M--	200	added ('OK')	image/webp	etag:%22d622ec0fd19bb4c5aa106268e5baf07d%22	https://jsoneditoronline.org/_astro/new-years-day-8867131_1280.CgM53coi.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/new-years-day-8867131_1280.CgM53coi.webp	(from https://jsoneditoronline.org/indepth/other/happy-new-year-2025/)
03:06:45	76034/76034	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:43%20GMT	https://jsoneditoronline.org/indepth/query/how-to-chatgpt-json/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/query/how-to-chatgpt-json/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:45	116774/116774	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:43%20GMT	https://jsoneditoronline.org/indepth/other/happy-new-year-2025/t	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/other/happy-new-year-2025/t.html	(from https://jsoneditoronline.org/indepth/other/happy-new-year-2025/)
03:06:46	74710/74710	---M--	200	added ('OK')	image/webp	etag:%225fbc331d1fa0fba99219f8836b68cfba%22	https://jsoneditoronline.org/_astro/new-years-day-8867131_1280.CgM53coi_Z2wMIHc.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/new-years-day-8867131_1280.CgM53coi_Z2wMIHc.webp	(from https://jsoneditoronline.org/indepth/other/happy-new-year-2025/)
03:06:46	120660/120660	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:44%20GMT	https://jsoneditoronline.org/indepth/validate/is-json-valid/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/validate/is-json-valid/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:46	539512/539512	---M--	200	added ('OK')	image/jpeg	etag:%22ad124166dac8489ee69773d81779ed75%22	https://jsoneditoronline.org/_astro/industry-3340036_1280.CBbxU5xQ.jpg	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/industry-3340036_1280.CBbxU5xQ.jpg	(from https://jsoneditoronline.org/indepth/query/jsonquery/)
03:06:46	116774/116774	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:44%20GMT	https://jsoneditoronline.org/indepth/query/jsonquery/t	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/query/jsonquery/t.html	(from https://jsoneditoronline.org/indepth/query/jsonquery/)
03:06:46	157381/157381	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2008:06:44%20GMT	https://jsoneditoronline.org/indepth/validate/json-schema-validator/	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/indepth/validate/json-schema-validator/index.html	(from https://jsoneditoronline.org/indepth/)
03:06:47	325290/325290	---M--	200	added ('OK')	image/webp	etag:%224a89e1a15778cb731c7b9348c0cc495c%22	https://jsoneditoronline.org/_astro/industry-3340036_1280.CBbxU5xQ_Z2uF3bp.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/industry-3340036_1280.CBbxU5xQ_Z2uF3bp.webp	(from https://jsoneditoronline.org/indepth/query/jsonquery/)
03:06:47	260470/260470	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22527b2093a8b79a51a238ae20a075f199%22	https://jsoneditoronline.org/_astro/jsonquery-overview.Dm4WQ1Wx_2jBBGw.svg	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/jsonquery-overview.Dm4WQ1Wx_2jBBGw.svg	(from https://jsoneditoronline.org/indepth/query/jsonquery/)
03:06:47	31418/31418	---M--	200	added ('OK')	image/webp	etag:%22ede29c9dbaefbb8632ea315bce9f9331%22	https://jsoneditoronline.org/_astro/jsoneditoronline_query_wizard.BprSx8TQ_19JoyG.webp	D:/xampp/htdocs/git/jesterjunk/kit/jsoneditor/httrack_jsoneditor/jsoneditoronline.org/_astro/jsoneditoronline_query_wizard.BprSx8TQ_19JoyG.webp	(from https://jsoneditoronline.org/indepth/query/jsonquery/)
